## Mon Dec  5 20:47:01 2022
## emapper-2.1.9
## /data/shared/home/emapper/miniconda3/envs/eggnog-mapper-2.1/bin/emapper.py --cpu 20 --mp_start_method forkserver --data_dir /dev/shm/ -o out --output_dir /emapper_web_jobs/emapper_jobs/user_data/MM_jbrjl6fg --temp_dir /emapper_web_jobs/emapper_jobs/user_data/MM_jbrjl6fg --override -m diamond --dmnd_ignore_warnings -i /emapper_web_jobs/emapper_jobs/user_data/MM_jbrjl6fg/queries.fasta --evalue 0.001 --score 60 --pident 40 --query_cover 20 --subject_cover 20 --itype proteins --tax_scope auto --target_orthologs all --go_evidence non-electronic --pfam_realign none --report_orthologs --decorate_gff yes --excel
##
#query	seed_ortholog	evalue	score	eggNOG_OGs	max_annot_lvl	COG_category	Description	Preferred_name	GOs	EC	KEGG_ko	KEGG_Pathway	KEGG_Module	KEGG_Reaction	KEGG_rclass	BRITE	KEGG_TC	CAZy	BiGG_Reaction	PFAMs
OG0000090.UP000070043_KXH76781.1	608538.HTH_1886	1.05e-24	94.7	COG0425@1|root,COG0425@2|Bacteria	2|Bacteria	O	sulfur carrier activity	-	-	-	ko:K04085	ko04122,map04122	-	-	-	ko00000,ko00001,ko01000,ko03016	-	-	-	DrsE,TusA
OG0000091.UP000070149_KXH71959.1	1128421.JAGA01000003_gene3228	6.85e-122	361.0	COG0604@1|root,COG0604@2|Bacteria,2NP5I@2323|unclassified Bacteria	2|Bacteria	C	PFAM Alcohol dehydrogenase, zinc-binding	-	-	1.1.1.1	ko:K00001	ko00010,ko00071,ko00350,ko00625,ko00626,ko00830,ko00980,ko00982,ko01100,ko01110,ko01120,ko01130,ko01220,map00010,map00071,map00350,map00625,map00626,map00830,map00980,map00982,map01100,map01110,map01120,map01130,map01220	-	R00623,R00754,R02124,R04805,R04880,R05233,R05234,R06917,R06927,R07105,R08281,R08306,R08310	RC00050,RC00087,RC00088,RC00099,RC00116,RC00649,RC01734,RC02273	ko00000,ko00001,ko01000	-	-	-	ADH_N,ADH_zinc_N
OG0000092.UP000070043_KXH75335.1	693661.Arcve_0172	7.48e-133	387.0	COG0468@1|root,arCOG00415@2157|Archaea,2XT80@28890|Euryarchaeota,2463P@183980|Archaeoglobi	183980|Archaeoglobi	L	Involved in DNA repair and in homologous recombination. Binds and assemble on single-stranded DNA to form a nucleoprotein filament. Hydrolyzes ATP in a ssDNA-dependent manner and promotes DNA strand exchange between homologous DNA molecules	radA	-	-	ko:K04483	-	-	-	-	ko00000,ko03400	-	-	-	HHH_5,Rad51
OG0000093.UP000070043_KXH69884.1	573063.Metin_0090	4.66e-140	410.0	COG0674@1|root,arCOG01607@2157|Archaea,2Y7K5@28890|Euryarchaeota,23RI4@183939|Methanococci	183939|Methanococci	C	PFAM pyruvate flavodoxin ferredoxin oxidoreductase domain protein	-	-	1.2.7.11,1.2.7.3	ko:K00174	ko00010,ko00020,ko00620,ko00650,ko00720,ko01100,ko01120,ko01130,ko01200,map00010,map00020,map00620,map00650,map00720,map01100,map01120,map01130,map01200	M00009,M00011,M00173,M00620	R01196,R01197	RC00004,RC02742,RC02833	br01601,ko00000,ko00001,ko00002,ko01000	-	-	-	PFOR_II,POR_N
OG0000094.UP000070043_KXH73703.1	189426.PODO_15870	8.94e-10	61.6	COG1051@1|root,COG1051@2|Bacteria,1VAC7@1239|Firmicutes,4HKN6@91061|Bacilli,26Y8R@186822|Paenibacillaceae	91061|Bacilli	F	NUDIX domain	-	-	3.6.1.55	ko:K03574	-	-	-	-	ko00000,ko01000,ko03400	-	-	-	NUDIX
OG0000097.UP000070043_KXH69868.1	868131.MSWAN_0191	7.58e-143	410.0	COG1013@1|root,arCOG01599@2157|Archaea,2XTW2@28890|Euryarchaeota,23PWY@183925|Methanobacteria	183925|Methanobacteria	C	TIGRFAM 2-oxoacid acceptor oxidoreductase, beta subunit, pyruvate 2-ketoisovalerate	-	-	1.2.7.11,1.2.7.3	ko:K00175	ko00010,ko00020,ko00620,ko00650,ko00720,ko01100,ko01120,ko01130,ko01200,map00010,map00020,map00620,map00650,map00720,map01100,map01120,map01130,map01200	M00009,M00011,M00173,M00620	R01196,R01197	RC00004,RC02742,RC02833	br01601,ko00000,ko00001,ko00002,ko01000	-	-	-	PFO_beta_C,TPP_enzyme_C
OG0000098.UP000070043_KXH70129.1	1121468.AUBR01000019_gene2663	3.59e-65	207.0	COG5012@1|root,COG5012@2|Bacteria,1V33W@1239|Firmicutes,24J77@186801|Clostridia,42GH6@68295|Thermoanaerobacterales	186801|Clostridia	S	B12 binding domain	-	-	-	-	-	-	-	-	-	-	-	-	B12-binding,B12-binding_2
OG0000101.UP000070043_KXH70949.1	351160.LRC378	1.29e-114	342.0	COG0601@1|root,arCOG00751@2157|Archaea,2XTRU@28890|Euryarchaeota,2NAQG@224756|Methanomicrobia	224756|Methanomicrobia	P	Binding-protein-dependent transport system inner membrane component	-	-	-	ko:K02033	ko02024,map02024	M00239	-	-	ko00000,ko00001,ko00002,ko02000	3.A.1.5	-	-	BPD_transp_1
OG0000102.UP000070043_KXH70111.1	246969.TAM4_205	5.47e-13	70.5	COG0456@1|root,arCOG00833@2157|Archaea,2Y0G0@28890|Euryarchaeota,2432R@183968|Thermococci	183968|Thermococci	K	Acetyltransferase (GNAT) domain	-	-	2.3.1.128	ko:K03789	-	-	-	-	ko00000,ko01000,ko03009	-	-	-	Acetyltransf_1
OG0000104.UP000315391_TFF97480.1	525904.Tter_0528	2.52e-146	433.0	COG3119@1|root,COG3119@2|Bacteria,2NR0Q@2323|unclassified Bacteria	2|Bacteria	P	Sulfatase	-	-	3.1.6.6	ko:K01133	-	-	-	-	ko00000,ko01000	-	-	-	Glyco_tranf_2_3,Glycos_transf_2,Sulfatase
OG0000105.UP000070043_KXH69734.1	529709.PYCH_09440	1.78e-16	74.7	COG1977@1|root,arCOG00536@2157|Archaea,2Y6GG@28890|Euryarchaeota,244HE@183968|Thermococci	183968|Thermococci	H	ThiS family	-	-	-	ko:K03636	ko04122,map04122	-	-	-	ko00000,ko00001	-	-	-	ThiS
OG0000106.UP000070043_KXH70491.1	1379698.RBG1_1C00001G1849	1.62e-41	139.0	COG3118@1|root,COG3118@2|Bacteria,2NPNZ@2323|unclassified Bacteria	2|Bacteria	O	Belongs to the thioredoxin family	trxA	-	-	ko:K03671	ko04621,ko05418,map04621,map05418	-	-	-	ko00000,ko00001,ko03110	-	-	-	Thioredoxin
OG0000107.UP000070043_KXH74465.1	596151.DesfrDRAFT_3332	5.24e-57	184.0	COG1853@1|root,COG1853@2|Bacteria,1RBSR@1224|Proteobacteria,42R0G@68525|delta/epsilon subdivisions,2WMYE@28221|Deltaproteobacteria,2MAM7@213115|Desulfovibrionales	28221|Deltaproteobacteria	S	PFAM flavin reductase domain protein FMN-binding	-	-	-	-	-	-	-	-	-	-	-	-	Flavin_Reduct
OG0000108.UP000070043_KXH76033.1	1265310.CCBD010000008_gene2799	2.85e-73	236.0	COG0111@1|root,COG0111@2|Bacteria,2GIZV@201174|Actinobacteria,236W4@1762|Mycobacteriaceae	201174|Actinobacteria	EH	Belongs to the D-isomer specific 2-hydroxyacid dehydrogenase family	serA2	-	1.1.1.399,1.1.1.95	ko:K00058	ko00260,ko00680,ko01100,ko01120,ko01130,ko01200,ko01230,map00260,map00680,map01100,map01120,map01130,map01200,map01230	M00020	R01513	RC00031	ko00000,ko00001,ko00002,ko01000,ko04147	-	-	-	2-Hacid_dh,2-Hacid_dh_C
OG0000110.UP000070043_KXH69698.1	351160.RCIX575	2.05e-190	566.0	COG1204@1|root,arCOG00553@2157|Archaea,2XSV4@28890|Euryarchaeota,2N9A8@224756|Methanomicrobia	224756|Methanomicrobia	L	DNA-dependent ATPase and 3'-5' DNA helicase that may be involved in repair of stalled replication forks	hel308	-	-	ko:K03726	-	-	-	-	ko00000,ko01000	-	-	-	DEAD,HHH_5,Helicase_C
OG0000111.UP000186063_OLS19883.1	3750.XP_008373095.1	1.67e-36	137.0	COG1100@1|root,KOG0070@2759|Eukaryota,37QYU@33090|Viridiplantae,3GNDA@35493|Streptophyta,4JTIU@91835|fabids	35493|Streptophyta	U	ADP-ribosylation factor	-	-	-	ko:K07937,ko:K07977	ko04072,ko04144,ko05110,ko05134,map04072,map04144,map05110,map05134	-	-	-	ko00000,ko00001,ko04031,ko04131,ko04147	-	-	-	Arf
OG0000112.UP000070149_KXH74641.1	360910.BAV0086	3.7e-63	212.0	COG0463@1|root,COG0463@2|Bacteria,1QTWH@1224|Proteobacteria,2VN48@28216|Betaproteobacteria	28216|Betaproteobacteria	M	Glycosyl transferase family 2	-	-	-	-	-	-	-	-	-	-	-	-	Glycos_transf_2
OG0000113.UP000070043_KXH70953.1	351160.LRC379	2.73e-104	313.0	COG1173@1|root,arCOG00748@2157|Archaea,2XUIX@28890|Euryarchaeota,2N9GM@224756|Methanomicrobia	224756|Methanomicrobia	P	N-terminal TM domain of oligopeptide transport permease C	-	-	-	ko:K02034	ko02024,map02024	M00239	-	-	ko00000,ko00001,ko00002,ko02000	3.A.1.5	-	-	BPD_transp_1,OppC_N
OG0000114.UP000070043_KXH70580.1	589924.Ferp_1573	1.18e-73	231.0	COG0846@1|root,arCOG04248@2157|Archaea,2XT4V@28890|Euryarchaeota,246N6@183980|Archaeoglobi	183980|Archaeoglobi	F	NAD-dependent protein deacetylase which modulates the activities of several proteins which are inactive in their acetylated form. Deacetylates the N-terminal lysine residue of Alba, the major archaeal chromatin protein and that, in turn, increases Alba's DNA binding affinity, thereby repressing transcription	cobB	-	-	ko:K12410	-	-	-	-	ko00000,ko01000	-	-	-	SIR2
OG0000117.UP000070043_KXH74464.1	1051632.TPY_1317	2.76e-131	381.0	COG0388@1|root,COG0388@2|Bacteria,1TRMU@1239|Firmicutes,25B19@186801|Clostridia	186801|Clostridia	S	N-carbamoylputrescine amidase	aguB	-	3.5.1.53,3.5.1.6	ko:K01431,ko:K12251	ko00240,ko00330,ko00410,ko00770,ko00983,ko01100,map00240,map00330,map00410,map00770,map00983,map01100	M00046	R00905,R01152,R04666,R08228	RC00096	ko00000,ko00001,ko00002,ko01000	-	-	-	CN_hydrolase
OG0000120.UP000070043_KXH72934.1	1365176.N186_01885	6.1e-26	103.0	COG1599@1|root,arCOG01510@2157|Archaea	2157|Archaea	L	COG1599 Single-stranded DNA-binding replication protein A (RPA), large (70 kD) subunit and related ssDNA-binding proteins	-	-	3.6.4.12	ko:K03658,ko:K07466	ko03030,ko03420,ko03430,ko03440,ko03460,map03030,map03420,map03430,map03440,map03460	M00288	-	-	ko00000,ko00001,ko00002,ko01000,ko03000,ko03032,ko03400	-	-	-	PLDc_2,UvrD-helicase,UvrD_C,tRNA_anti-codon
OG0000121.UP000070043_KXH72846.1	1459636.NTE_01924	6.32e-16	80.1	COG0558@1|root,arCOG00670@2157|Archaea,41SJ7@651137|Thaumarchaeota	651137|Thaumarchaeota	I	Belongs to the CDP-alcohol phosphatidyltransferase class-I family	-	-	2.7.8.39	ko:K17884	-	-	R10464	RC00002,RC00078	ko00000,ko01000	-	-	-	CDP-OH_P_transf
OG0000123.UP000070043_KXH69952.1	374847.Kcr_0228	2.78e-17	80.9	COG0071@1|root,arCOG01833@2157|Archaea	2157|Archaea	O	Belongs to the small heat shock protein (HSP20) family	hsp20b	-	-	ko:K13993	ko04141,map04141	-	-	-	ko00000,ko00001,ko03110	-	-	-	HSP20
OG0000125.UP000070043_KXH71110.1	523850.TON_0372	4.57e-43	148.0	COG0663@1|root,arCOG01849@2157|Archaea,2XXXX@28890|Euryarchaeota,2439Z@183968|Thermococci	183968|Thermococci	S	Bacterial transferase hexapeptide (six repeats)	-	-	-	-	-	-	-	-	-	-	-	-	Hexapep
OG0000127.UP000070043_KXH73738.1	1163730.FFONT_0293	2.15e-24	100.0	COG0517@1|root,arCOG00606@2157|Archaea,2XR8I@28889|Crenarchaeota	28889|Crenarchaeota	S	PFAM CBS domain	-	-	-	-	-	-	-	-	-	-	-	-	CBS
OG0000128.UP000070043_KXH75891.1	1047013.AQSP01000114_gene691	1.54e-65	203.0	2ERMK@1|root,33J72@2|Bacteria	2|Bacteria	S	Protein of unknown function (DUF3795)	-	-	-	-	-	-	-	-	-	-	-	-	DUF3795
OG0000129.UP000070043_KXH72853.1	4098.XP_009594162.1	2.69e-172	492.0	COG5277@1|root,KOG0676@2759|Eukaryota,37I8J@33090|Viridiplantae,3G790@35493|Streptophyta,44PQU@71274|asterids	35493|Streptophyta	Z	Belongs to the actin family	-	-	-	ko:K05692	ko04015,ko04145,ko04210,ko04390,ko04391,ko04510,ko04520,ko04530,ko04611,ko04670,ko04714,ko04745,ko04810,ko04919,ko04921,ko05100,ko05110,ko05130,ko05131,ko05132,ko05164,ko05205,ko05225,ko05410,ko05412,ko05414,ko05416,ko05418,map04015,map04145,map04210,map04390,map04391,map04510,map04520,map04530,map04611,map04670,map04714,map04745,map04810,map04919,map04921,map05100,map05110,map05130,map05131,map05132,map05164,map05205,map05225,map05410,map05412,map05414,map05416,map05418	-	-	-	ko00000,ko00001,ko03019,ko03021,ko03029,ko03036,ko04147,ko04812	-	-	-	Actin
OG0000130.UP000070043_KXH75012.1	1499967.BAYZ01000009_gene5378	4.19e-111	328.0	COG1234@1|root,COG1234@2|Bacteria	2|Bacteria	L	tRNA 3'-trailer cleavage	-	-	3.1.26.11	ko:K00784	ko03013,map03013	-	-	-	ko00000,ko00001,ko01000,ko03016	-	-	-	Lactamase_B_2
OG0000132.UP000070043_KXH77718.1	604354.TSIB_1776	4.24e-115	352.0	COG1109@1|root,arCOG00767@2157|Archaea,2XTYZ@28890|Euryarchaeota,242U1@183968|Thermococci	183968|Thermococci	G	Belongs to the phosphohexose mutase family	-	-	5.4.2.7	ko:K22199	ko00030,ko00230,map00030,map00230	-	R01057,R02749	RC00408	ko00000,ko00001,ko01000	-	-	-	PGM_PMM_I,PGM_PMM_II,PGM_PMM_III,PGM_PMM_IV
OG0000133.UP000070043_KXH69701.1	573064.Mefer_1399	7.86e-110	328.0	COG0470@1|root,arCOG00469@2157|Archaea,2XTC8@28890|Euryarchaeota,23Q6E@183939|Methanococci	183939|Methanococci	L	Part of the RFC clamp loader complex which loads the PCNA sliding clamp onto DNA	rfcS	GO:0005575,GO:0005622,GO:0005623,GO:0005657,GO:0005663,GO:0005694,GO:0006139,GO:0006259,GO:0006260,GO:0006261,GO:0006281,GO:0006725,GO:0006807,GO:0006950,GO:0006974,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0032991,GO:0033554,GO:0034641,GO:0034645,GO:0043170,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044422,GO:0044424,GO:0044427,GO:0044446,GO:0044464,GO:0046483,GO:0050896,GO:0051716,GO:0071704,GO:0090304,GO:1901360,GO:1901576	-	ko:K04801	ko03030,map03030	-	-	-	ko00000,ko00001,ko03032	-	-	-	AAA,DNA_pol3_delta2,HTH_3,Intein_splicing,LAGLIDADG_3,Rad17,Rep_fac_C,RuvB_N
OG0000134.UP000070043_KXH73817.1	1384484.AEQU_0877	1.95e-87	270.0	COG0543@1|root,COG0543@2|Bacteria,2HXFY@201174|Actinobacteria,4CV8F@84998|Coriobacteriia	84998|Coriobacteriia	C	Oxidoreductase NAD-binding domain	-	-	-	-	-	-	-	-	-	-	-	-	DHODB_Fe-S_bind,FAD_binding_6,NAD_binding_1
OG0000136.UP000070043_KXH71846.1	523845.AQXV01000050_gene1004	4.74e-70	226.0	COG1941@1|root,arCOG02472@2157|Archaea,2XVJ0@28890|Euryarchaeota,23QEJ@183939|Methanococci	183939|Methanococci	C	PFAM NADH ubiquinone oxidoreductase 20 kDa subunit	vhuG	-	1.8.98.5	ko:K14128	ko00680,map00680	-	R00019,R11943	RC00011	ko00000,ko00001,ko01000	-	-	-	Oxidored_q6
OG0000137.UP000070043_KXH77948.1	926550.CLDAP_35830	6.45e-107	327.0	COG1454@1|root,COG1454@2|Bacteria,2G6IU@200795|Chloroflexi	200795|Chloroflexi	C	PFAM iron-containing alcohol dehydrogenase	-	-	-	-	-	-	-	-	-	-	-	-	Fe-ADH
OG0000139.UP000070043_KXH71847.1	579137.Metvu_1488	1.31e-144	426.0	COG0374@1|root,arCOG01549@2157|Archaea,2XTHE@28890|Euryarchaeota,23QHR@183939|Methanococci	183939|Methanococci	C	PFAM Nickel-dependent hydrogenase, large subunit	vhuA	-	1.8.98.5	ko:K14126	ko00680,map00680	-	R00019,R11943	RC00011	ko00000,ko00001,ko01000	-	-	-	NiFeSe_Hases
OG0000140.UP000070043_KXH77540.1	186497.PF2015	1.02e-187	561.0	COG1111@1|root,arCOG00872@2157|Archaea,2XTBV@28890|Euryarchaeota,243CX@183968|Thermococci	183968|Thermococci	L	ERCC4 domain	-	-	-	ko:K10896	ko03460,map03460	M00413	-	-	ko00000,ko00001,ko00002,ko03400	-	-	-	DEAD,ERCC4,HHH_2,Helicase_C
OG0000142.UP000070043_KXH69768.1	523850.TON_0362	1.95e-69	224.0	COG0024@1|root,arCOG01001@2157|Archaea,2XT8G@28890|Euryarchaeota,242WX@183968|Thermococci	183968|Thermococci	E	Removes the N-terminal methionine from nascent proteins. The N-terminal methionine is often cleaved when the second residue in the primary sequence is small and uncharged (Met-Ala-, Cys, Gly, Pro, Ser, Thr, or Val)	map	-	3.4.11.18	ko:K01265	-	-	-	-	ko00000,ko01000,ko01002	-	-	-	Peptidase_M24
OG0000143.UP000070043_KXH70207.1	224325.AF_2100	2.74e-165	483.0	COG0028@1|root,arCOG01998@2157|Archaea,2XT5F@28890|Euryarchaeota,245VB@183980|Archaeoglobi	28890|Euryarchaeota	E	Acetolactate synthase, large subunit	ilvB	-	2.2.1.6	ko:K01652	ko00290,ko00650,ko00660,ko00770,ko01100,ko01110,ko01130,ko01210,ko01230,map00290,map00650,map00660,map00770,map01100,map01110,map01130,map01210,map01230	M00019,M00570	R00006,R00014,R00226,R03050,R04672,R04673,R08648	RC00027,RC00106,RC01192,RC02744,RC02893	ko00000,ko00001,ko00002,ko01000	-	-	-	TPP_enzyme_C,TPP_enzyme_M,TPP_enzyme_N
OG0000144.UP000070043_KXH71242.1	1056495.Calag_0514	3.3e-41	145.0	COG0638@1|root,arCOG00970@2157|Archaea,2XQG7@28889|Crenarchaeota	28889|Crenarchaeota	O	Component of the proteasome core, a large protease complex with broad specificity involved in protein degradation	psmB1	-	3.4.25.1	ko:K03433	ko03050,map03050	M00342,M00343	-	-	ko00000,ko00001,ko00002,ko01000,ko01002,ko03051	-	-	-	Proteasome
OG0000145.UP000070043_KXH71648.1	1227484.C471_04055	1.41e-13	78.6	COG0668@1|root,arCOG01568@2157|Archaea,2XUHN@28890|Euryarchaeota,23THM@183963|Halobacteria	183963|Halobacteria	M	COG0668 Small-conductance mechanosensitive channel	-	-	-	-	-	-	-	-	-	-	-	-	MS_channel
OG0000146.UP000070043_KXH70212.1	1121459.AQXE01000010_gene1976	3.71e-56	182.0	COG1014@1|root,COG1014@2|Bacteria,1N12F@1224|Proteobacteria,42NN1@68525|delta/epsilon subdivisions,2WQFN@28221|Deltaproteobacteria,2M92T@213115|Desulfovibrionales	28221|Deltaproteobacteria	C	Pyruvate ferredoxin/flavodoxin oxidoreductase	-	-	1.2.7.1	ko:K00172	ko00010,ko00020,ko00620,ko00633,ko00640,ko00650,ko00680,ko00720,ko01100,ko01120,ko01130,ko01200,map00010,map00020,map00620,map00633,map00640,map00650,map00680,map00720,map01100,map01120,map01130,map01200	M00173,M00307,M00374,M00620	R01196,R01199,R08034	RC00004,RC00250,RC02742,RC02833	br01601,ko00000,ko00001,ko00002,ko01000	-	-	-	Fer4,POR
OG0000147.UP000070043_KXH71032.1	374847.Kcr_1389	1.14e-282	806.0	COG0525@1|root,arCOG00808@2157|Archaea	2157|Archaea	J	amino acids such as threonine, to avoid such errors, it has a posttransfer editing activity that hydrolyzes mischarged Thr-tRNA(Val) in a tRNA-dependent manner	valS	GO:0003674,GO:0003824,GO:0004812,GO:0004832,GO:0006082,GO:0006139,GO:0006399,GO:0006412,GO:0006418,GO:0006438,GO:0006518,GO:0006520,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0010467,GO:0016070,GO:0016874,GO:0016875,GO:0019538,GO:0019752,GO:0034641,GO:0034645,GO:0034660,GO:0043038,GO:0043039,GO:0043043,GO:0043170,GO:0043436,GO:0043603,GO:0043604,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044281,GO:0046483,GO:0071704,GO:0090304,GO:0140098,GO:0140101,GO:1901360,GO:1901564,GO:1901566,GO:1901576	6.1.1.9	ko:K01873	ko00970,map00970	M00359,M00360	R03665	RC00055,RC00523	ko00000,ko00001,ko00002,ko01000,ko01007,ko03016	-	-	iAF692.Mbar_A1976	Anticodon_1,tRNA-synt_1
OG0000149.UP000070043_KXH73121.1	604354.TSIB_1748	2.67e-215	615.0	COG0459@1|root,arCOG01257@2157|Archaea,2XUDQ@28890|Euryarchaeota,242UA@183968|Thermococci	183968|Thermococci	O	Belongs to the TCP-1 chaperonin family	ths	GO:0003674,GO:0005488,GO:0005515,GO:0006457,GO:0006458,GO:0008150,GO:0009987,GO:0044183,GO:0051082,GO:0061077	-	ko:K22447	-	-	-	-	ko00000,ko03110	-	-	-	Cpn60_TCP1
OG0000150.UP000070043_KXH69847.1	926551.KB900709_gene1126	5.24e-187	533.0	COG0334@1|root,COG0334@2|Bacteria,4NEBH@976|Bacteroidetes,1HY7D@117743|Flavobacteriia,1EQRW@1016|Capnocytophaga	976|Bacteroidetes	C	Belongs to the Glu Leu Phe Val dehydrogenases family	gdh	-	1.4.1.3,1.4.1.4	ko:K00261,ko:K00262	ko00220,ko00250,ko00471,ko00910,ko01100,ko01200,ko04217,ko04964,map00220,map00250,map00471,map00910,map01100,map01200,map04217,map04964	M00740	R00243,R00248	RC00006,RC02799	ko00000,ko00001,ko00002,ko01000,ko04147	-	-	-	ELFV_dehydrog,ELFV_dehydrog_N
OG0000151.UP000070043_KXH70209.1	768672.Desfe_0502	2.51e-114	341.0	COG1013@1|root,arCOG01601@2157|Archaea,2XPQR@28889|Crenarchaeota	28889|Crenarchaeota	C	PFAM Thiamine pyrophosphate	-	-	1.2.7.1	ko:K00170	ko00010,ko00020,ko00620,ko00633,ko00640,ko00650,ko00680,ko00720,ko01100,ko01120,ko01130,ko01200,map00010,map00020,map00620,map00633,map00640,map00650,map00680,map00720,map01100,map01120,map01130,map01200	M00173,M00307,M00374,M00620	R01196,R01199,R08034	RC00004,RC00250,RC02742,RC02833	br01601,ko00000,ko00001,ko00002,ko01000	-	-	-	TPP_enzyme_C
OG0000152.UP000070043_KXH70210.1	399550.Smar_1449	1.19e-135	401.0	COG0674@1|root,arCOG01608@2157|Archaea,2XPUZ@28889|Crenarchaeota	28889|Crenarchaeota	C	PFAM pyruvate flavodoxin ferredoxin oxidoreductase domain protein	-	-	1.2.7.1	ko:K00169	ko00010,ko00020,ko00620,ko00633,ko00640,ko00650,ko00680,ko00720,ko01100,ko01120,ko01130,ko01200,map00010,map00020,map00620,map00633,map00640,map00650,map00680,map00720,map01100,map01120,map01130,map01200	M00173,M00307,M00374,M00620	R01196,R01199,R08034	RC00004,RC00250,RC02742,RC02833	br01601,ko00000,ko00001,ko00002,ko01000	-	-	-	PFOR_II,POR_N
OG0000153.UP000070043_KXH77684.1	1042877.GQS_03520	3.17e-102	312.0	COG0017@1|root,arCOG00406@2157|Archaea,2XTRE@28890|Euryarchaeota,242Q1@183968|Thermococci	183968|Thermococci	J	Catalyzes the attachment of L-aspartate to tRNA(Asp) in a two-step reaction L-aspartate is first activated by ATP to form Asp-AMP and then transferred to the acceptor end of tRNA(Asp)	aspS	-	6.1.1.12	ko:K22503	ko00970,map00970	M00359	R05577	RC00055,RC00523	ko00000,ko00001,ko01000,ko01007,ko03016	-	-	-	tRNA-synt_2,tRNA_anti-codon
OG0000155.UP000070043_KXH76556.1	1121380.JNIW01000001_gene2834	6.42e-85	289.0	COG1009@1|root,COG1009@2|Bacteria,1WI1Z@1297|Deinococcus-Thermus	1297|Deinococcus-Thermus	CP	COG1009 NADH ubiquinone oxidoreductase subunit 5 (chain L) Multisubunit Na H antiporter MnhA subunit	nuoL	GO:0005575,GO:0005623,GO:0005886,GO:0016020,GO:0044464,GO:0071944	1.6.5.3	ko:K00341	ko00190,ko01100,map00190,map01100	M00144	R11945	RC00061	ko00000,ko00001,ko00002,ko01000	3.D.1	-	-	Proton_antipo_C,Proton_antipo_M,Proton_antipo_N
OG0000156.UP000070043_KXH70060.1	477974.Daud_1916	1.32e-17	87.8	COG1600@1|root,COG1600@2|Bacteria,1TP6Q@1239|Firmicutes,24B04@186801|Clostridia,2670T@186807|Peptococcaceae	186801|Clostridia	C	TIGRFAM iron-sulfur cluster binding protein	-	-	-	-	-	-	-	-	-	-	-	-	Fer4,Fer4_16,Fer4_7
OG0000159.UP000070043_KXH72181.1	391623.TERMP_01314	3.78e-45	155.0	COG1014@1|root,arCOG01602@2157|Archaea,2XXK2@28890|Euryarchaeota,242YZ@183968|Thermococci	183968|Thermococci	C	Indolepyruvate ferredoxin oxidoreductase subunit	iorB-1	-	1.2.7.8	ko:K00180	-	-	-	-	br01601,ko00000,ko01000	-	-	-	POR
OG0000160.UP000070043_KXH72282.1	1227488.C477_19167	6.12e-09	63.2	COG1378@1|root,arCOG02037@2157|Archaea,2XW87@28890|Euryarchaeota,23TZW@183963|Halobacteria	183963|Halobacteria	K	transcriptional	-	-	-	-	-	-	-	-	-	-	-	-	TrmB
OG0000161.UP000070149_KXH70505.1	439481.Aboo_0302	4.51e-199	580.0	COG4231@1|root,arCOG01609@2157|Archaea,2XUNR@28890|Euryarchaeota,3F2HQ@33867|unclassified Euryarchaeota	28890|Euryarchaeota	C	Catalyzes the ferredoxin-dependent oxidative decarboxylation of arylpyruvates	iorA	-	1.2.7.8	ko:K00179	-	-	-	-	br01601,ko00000,ko01000	-	-	-	Fer4,Fer4_7,POR_N,TPP_enzyme_C
OG0000162.UP000070043_KXH71518.1	234831.PSM_B0316	2.03e-09	67.0	COG1902@1|root,COG1902@2|Bacteria,1MVE0@1224|Proteobacteria,1RMII@1236|Gammaproteobacteria,2Q0WB@267888|Pseudoalteromonadaceae	1236|Gammaproteobacteria	C	COG1902 NADH flavin oxidoreductases, Old Yellow Enzyme family	namA	-	-	-	-	-	-	-	-	-	-	-	Oxidored_FMN
OG0000163.UP000070043_KXH73116.1	877455.Metbo_2113	2.81e-223	637.0	COG1053@1|root,arCOG00571@2157|Archaea,2XTK0@28890|Euryarchaeota,23NV9@183925|Methanobacteria	183925|Methanobacteria	C	Fumarate reductase succinate dehydrogenase flavoprotein	-	-	1.3.5.1,1.3.5.4	ko:K00239	ko00020,ko00190,ko00650,ko00720,ko01100,ko01110,ko01120,ko01130,ko01200,ko05134,map00020,map00190,map00650,map00720,map01100,map01110,map01120,map01130,map01200,map05134	M00009,M00011,M00149,M00173,M00374,M00376	R02164	RC00045	ko00000,ko00001,ko00002,ko01000	-	-	-	FAD_binding_2,Succ_DH_flav_C
OG0000164.UP000070043_KXH71116.1	1089553.Tph_c19600	1.04e-33	122.0	COG0509@1|root,COG0509@2|Bacteria,1V9VC@1239|Firmicutes,24QN1@186801|Clostridia,42IJ8@68295|Thermoanaerobacterales	186801|Clostridia	E	Glycine cleavage H-protein	-	-	-	ko:K02437	ko00260,ko00630,ko01100,ko01110,ko01130,ko01200,map00260,map00630,map01100,map01110,map01130,map01200	M00532	R01221	RC00022,RC02834	ko00000,ko00001,ko00002	-	-	-	GCV_H
