## Tue May 28 12:57:38 2024
## emapper-2.1.12
## /data/shared/home/emapper/miniconda3/envs/eggnog-mapper-2.1/bin/emapper.py --cpu 20 --mp_start_method forkserver --data_dir /dev/shm/ -o out --output_dir /emapper_web_jobs/emapper_jobs/user_data/MM_3r9xo__v --temp_dir /emapper_web_jobs/emapper_jobs/user_data/MM_3r9xo__v --override -m diamond --dmnd_ignore_warnings --dmnd_algo ctg -i /emapper_web_jobs/emapper_jobs/user_data/MM_3r9xo__v/queries.fasta --evalue 0.001 --score 60 --pident 40 --query_cover 20 --subject_cover 20 --itype proteins --tax_scope auto --target_orthologs all --go_evidence non-electronic --pfam_realign none --report_orthologs --decorate_gff yes --excel
##
#query	seed_ortholog	evalue	score	eggNOG_OGs	max_annot_lvl	COG_category	Description	Preferred_name	GOs	EC	KEGG_ko	KEGG_Pathway	KEGG_Module	KEGG_Reaction	KEGG_rclass	BRITE	KEGG_TC	CAZy	BiGG_Reaction	PFAMs
OG0000131.UP000321408_QEE14437.1	644281.MFS40622_0807	2.56e-132	392.0	COG1222@1|root,arCOG01306@2157|Archaea,2XTB6@28890|Euryarchaeota,23Q87@183939|Methanococci	183939|Methanococci	O	ATPase which is responsible for recognizing, binding, unfolding and translocation of substrate proteins into the archaeal 20S proteasome core particle. Is essential for opening the gate of the 20S proteasome via an interaction with its C- terminus, thereby allowing substrate entry and access to the site of proteolysis. Thus, the C-termini of the proteasomal ATPase function like a 'key in a lock' to induce gate opening and therefore regulate proteolysis. Unfolding activity requires energy from ATP hydrolysis, whereas ATP binding alone promotes ATPase-20S proteasome association which triggers gate opening, and supports translocation of unfolded substrates	pan	GO:0000502,GO:0003674,GO:0003824,GO:0003924,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006508,GO:0006807,GO:0008150,GO:0008152,GO:0009056,GO:0009057,GO:0009987,GO:0010498,GO:0016462,GO:0016787,GO:0016817,GO:0016818,GO:0016887,GO:0017111,GO:0019538,GO:0022623,GO:0022624,GO:0030163,GO:0032991,GO:0043170,GO:0043273,GO:0043335,GO:0044237,GO:0044238,GO:0044248,GO:0044257,GO:0044260,GO:0044265,GO:0044267,GO:0044424,GO:0044464,GO:0051603,GO:0071704,GO:1901564,GO:1901565,GO:1901575,GO:1902494,GO:1905368,GO:1905369	-	ko:K03420	ko03050,map03050	M00343	-	-	ko00000,ko00001,ko00002,ko03051	-	-	-	AAA
OG0000132.UP000321408_QEE14491.1	1196322.A370_02658	4.32e-159	480.0	COG3593@1|root,COG3593@2|Bacteria,1TWF2@1239|Firmicutes,24C4E@186801|Clostridia,36P2T@31979|Clostridiaceae	186801|Clostridia	L	AAA ATPase domain	-	-	-	-	-	-	-	-	-	-	-	-	AAA_15
OG0000138.UP000321408_QEE14599.1	179408.Osc7112_4330	9.51e-71	256.0	COG2189@1|root,COG2189@2|Bacteria,1G0NR@1117|Cyanobacteria,1H91K@1150|Oscillatoriales	1117|Cyanobacteria	L	DNA methylase	-	-	2.1.1.72	ko:K07316	-	-	-	-	ko00000,ko01000,ko02048	-	-	-	N6_N4_Mtase
OG0000142.UP000321408_QEE14633.1	509191.AEDB02000072_gene2037	1.63e-79	253.0	COG3580@1|root,COG3580@2|Bacteria,1TR03@1239|Firmicutes,24987@186801|Clostridia,3WNEV@541000|Ruminococcaceae	186801|Clostridia	I	CoA enzyme activase uncharacterised domain (DUF2229)	-	-	-	-	-	-	-	-	-	-	-	-	DUF2229
OG0000144.UP000321408_QEE14689.1	1463825.JNXC01000063_gene6709	1.05e-13	67.4	COG1278@1|root,COG1278@2|Bacteria,2IR2N@201174|Actinobacteria,4E5Q9@85010|Pseudonocardiales	201174|Actinobacteria	K	PFAM Cold-shock	-	-	-	ko:K03704	-	-	-	-	ko00000,ko03000	-	-	-	CSD
OG0000149.UP000321408_QEE14880.1	410359.Pcal_1120	1.59e-27	105.0	COG0727@1|root,arCOG02579@2157|Archaea,2XR8B@28889|Crenarchaeota	28889|Crenarchaeota	S	Putative zinc- or iron-chelating domain	-	-	-	ko:K06940	-	-	-	-	ko00000	-	-	-	CxxCxxCC
OG0000150.UP000321408_QEE14936.1	164328.Phyra52248	8.3e-11	65.5	COG0639@1|root,KOG0377@2759|Eukaryota,3QJ44@4776|Peronosporales	4776|Peronosporales	T	Protein phosphatase 2A homologues, catalytic domain.	-	-	3.1.3.16	ko:K04460	ko04010,map04010	-	-	-	ko00000,ko00001,ko01000,ko01009	-	-	-	Metallophos
OG0000151.UP000321408_QEE14945.1	543632.JOJL01000006_gene9768	1.56e-11	67.8	COG0663@1|root,COG0663@2|Bacteria,2GP22@201174|Actinobacteria,4DJZK@85008|Micromonosporales	201174|Actinobacteria	S	Bacterial transferase hexapeptide (six repeats)	gca	-	-	ko:K02617	-	-	-	-	ko00000	-	-	-	Hexapep
OG0000154.UP000321408_QEE15133.1	3847.GLYMA15G05570.1	4.6e-176	501.0	COG5277@1|root,KOG0676@2759|Eukaryota,37I8J@33090|Viridiplantae,3G790@35493|Streptophyta,4JIBT@91835|fabids	35493|Streptophyta	Z	Belongs to the actin family	actin	GO:0005575,GO:0005622,GO:0005623,GO:0005856,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0044424,GO:0044464	-	ko:K05692,ko:K10355	ko04015,ko04145,ko04210,ko04390,ko04391,ko04510,ko04520,ko04530,ko04611,ko04670,ko04714,ko04745,ko04810,ko04919,ko04921,ko05100,ko05110,ko05130,ko05131,ko05132,ko05164,ko05205,ko05225,ko05410,ko05412,ko05414,ko05416,ko05418,map04015,map04145,map04210,map04390,map04391,map04510,map04520,map04530,map04611,map04670,map04714,map04745,map04810,map04919,map04921,map05100,map05110,map05130,map05131,map05132,map05164,map05205,map05225,map05410,map05412,map05414,map05416,map05418	-	-	-	ko00000,ko00001,ko03019,ko03021,ko03029,ko03036,ko04147,ko04812	-	-	-	Actin
OG0000159.UP000321408_QEE15303.1	573413.Spirs_0020	4.48e-167	481.0	COG0426@1|root,COG0426@2|Bacteria,2J589@203691|Spirochaetes	203691|Spirochaetes	C	Metallo-beta-lactamase superfamily	-	-	-	-	-	-	-	-	-	-	-	-	Flavodoxin_5,Lactamase_B
OG0000162.UP000321408_QEE15338.1	34839.XP_005396418.1	7.77e-21	95.1	KOG0094@1|root,KOG0094@2759|Eukaryota,38EPI@33154|Opisthokonta,3BDV9@33208|Metazoa,3CYKI@33213|Bilateria,487CN@7711|Chordata,490EH@7742|Vertebrata,3J32H@40674|Mammalia,35IHP@314146|Euarchontoglires,4PTQ7@9989|Rodentia	33208|Metazoa	U	Ras-related protein Rab-36	RAB36	GO:0000139,GO:0003674,GO:0003824,GO:0003924,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005794,GO:0006810,GO:0007154,GO:0007165,GO:0007264,GO:0007265,GO:0008150,GO:0009987,GO:0012505,GO:0016020,GO:0016192,GO:0016462,GO:0016787,GO:0016817,GO:0016818,GO:0017111,GO:0023052,GO:0031090,GO:0031982,GO:0031984,GO:0032482,GO:0035556,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044422,GO:0044424,GO:0044431,GO:0044444,GO:0044446,GO:0044464,GO:0045202,GO:0050789,GO:0050794,GO:0050896,GO:0051179,GO:0051234,GO:0051716,GO:0065007,GO:0098588,GO:0098791	2.7.11.1	ko:K07921,ko:K07922,ko:K08878	ko05200,ko05220,map05200,map05220	-	-	-	ko00000,ko00001,ko01000,ko01001,ko04031,ko04131	-	-	-	Ras
OG0000163.UP000321408_QEE15397.1	443254.Marpi_1138	2.07e-14	77.4	COG1044@1|root,COG1044@2|Bacteria,2GCIE@200918|Thermotogae	200918|Thermotogae	M	PFAM transferase hexapeptide repeat containing protein	-	-	-	-	-	-	-	-	-	-	-	-	Hexapep,Hexapep_2
OG0000165.UP000321408_QEE15468.1	1232437.KL661978_gene3776	9.43e-186	538.0	COG0029@1|root,COG0029@2|Bacteria,1RBQW@1224|Proteobacteria,43BKD@68525|delta/epsilon subdivisions,2WJNK@28221|Deltaproteobacteria,2MIMB@213118|Desulfobacterales	28221|Deltaproteobacteria	H	Catalyzes the oxidation of L-aspartate to iminoaspartate	nadB	-	1.4.3.16	ko:K00278	ko00250,ko00760,ko01100,map00250,map00760,map01100	M00115	R00357,R00481	RC00006,RC02566	ko00000,ko00001,ko00002,ko01000	-	-	-	FAD_binding_2,Succ_DH_flav_C
OG0000170.UP000321408_QEE15612.1	224325.AF_1815	2.75e-124	374.0	COG4992@1|root,arCOG00914@2157|Archaea,2XTKV@28890|Euryarchaeota,24610@183980|Archaeoglobi	28890|Euryarchaeota	E	Belongs to the class-III pyridoxal-phosphate-dependent aminotransferase family	lysJ	GO:0003674,GO:0005488,GO:0005515,GO:0008144,GO:0019842,GO:0030170,GO:0036094,GO:0042802,GO:0043167,GO:0043168,GO:0048037,GO:0050662,GO:0070279,GO:0097159,GO:1901363	-	ko:K05830	ko00220,ko00300,ko01100,ko01110,ko01130,ko01210,ko01230,map00220,map00300,map01100,map01110,map01130,map01210,map01230	M00031,M00763	R09778,R10932	RC00006,RC00062	ko00000,ko00001,ko00002,ko01000,ko01007	-	-	-	Aminotran_3
OG0000172.UP000321408_QEE15701.1	694429.Pyrfu_0111	8.74e-297	837.0	COG0464@1|root,arCOG01308@2157|Archaea,2XPPI@28889|Crenarchaeota	28889|Crenarchaeota	O	Cell division protein 48 (CDC48), domain 2	-	-	-	ko:K13525	ko04141,ko05134,map04141,map05134	M00400,M00403	-	-	ko00000,ko00001,ko00002,ko03019,ko04131,ko04147	3.A.16.1	-	-	AAA,CDC48_2,CDC48_N,Vps4_C
OG0000173.UP000321408_QEE15703.1	641524.ADICYQ_1715	1.26e-19	97.4	COG0433@1|root,COG0433@2|Bacteria,4NI3B@976|Bacteroidetes,47T4S@768503|Cytophagia	976|Bacteroidetes	S	Domain of unknown function DUF87	-	-	-	ko:K06915	-	-	-	-	ko00000	-	-	-	DUF87
OG0000175.UP000321408_QEE15817.1	1408473.JHXO01000001_gene2351	3.57e-21	85.1	COG3360@1|root,COG3360@2|Bacteria	2|Bacteria	P	Dodecin	secE2	GO:0005575,GO:0005618,GO:0005623,GO:0005886,GO:0016020,GO:0030312,GO:0044464,GO:0071944	-	ko:K09165	-	-	-	-	ko00000	-	-	-	Dodecin
OG0000176.UP000321408_QEE15822.1	679200.HMPREF9333_00805	3.16e-61	202.0	COG1122@1|root,COG1122@2|Bacteria,1TPH8@1239|Firmicutes,248A2@186801|Clostridia	186801|Clostridia	P	ATP-binding (A) component of a common energy-coupling factor (ECF) ABC-transporter complex. Unlike classic ABC transporters this ECF transporter provides the energy necessary to transport a number of different substrates	cbiO	-	-	ko:K02006	ko02010,map02010	M00245,M00246	-	-	ko00000,ko00001,ko00002,ko02000	3.A.1.18,3.A.1.22,3.A.1.23	-	-	ABC_tran
OG0000181.UP000321408_QEE16018.1	1123075.AUDP01000009_gene1226	4.57e-75	239.0	COG0463@1|root,COG0463@2|Bacteria,1TRFA@1239|Firmicutes,249CR@186801|Clostridia,3WJSA@541000|Ruminococcaceae	186801|Clostridia	M	Glycosyl transferase family 2	-	-	2.4.2.53	ko:K10012	ko00520,ko01503,map00520,map01503	M00721,M00761	R07661	RC00005,RC02954	ko00000,ko00001,ko00002,ko01000,ko01005,ko02000	4.D.2.1.8	GT2	-	Glycos_transf_2
OG0000182.UP000321408_QEE16055.1	1041930.Mtc_1450	1.1e-86	270.0	COG0451@1|root,arCOG01369@2157|Archaea,2XTTP@28890|Euryarchaeota,2N940@224756|Methanomicrobia	224756|Methanomicrobia	M	PFAM NAD-dependent epimerase dehydratase	-	-	5.1.3.2	ko:K01784	ko00052,ko00520,ko01100,map00052,map00520,map01100	M00361,M00362,M00632	R00291,R02984	RC00289	ko00000,ko00001,ko00002,ko01000	-	-	iAF692.Mbar_A0021	Epimerase,GDP_Man_Dehyd
OG0000184.UP000321408_QEE16151.1	926550.CLDAP_08560	1.26e-56	195.0	COG0123@1|root,COG0123@2|Bacteria,2G5X3@200795|Chloroflexi	200795|Chloroflexi	BQ	PFAM histone deacetylase superfamily	-	-	-	-	-	-	-	-	-	-	-	-	Hist_deacetyl
OG0000185.UP000321408_QEE16230.1	1957.JODX01000019_gene1434	1.43e-08	61.2	COG0095@1|root,COG0095@2|Bacteria,2GJV5@201174|Actinobacteria	201174|Actinobacteria	H	biotin lipoate A B protein ligase	lplA	-	6.3.1.20	ko:K03800	ko00785,ko01100,map00785,map01100	-	R07770,R07771,R11143	RC00043,RC00070,RC00090,RC00992,RC02896	ko00000,ko00001,ko01000	-	-	-	BPL_LplA_LipB
OG0000189.UP000321408_QEE16470.1	1294265.JCM21738_4758	3.28e-17	88.2	COG1109@1|root,COG1109@2|Bacteria,1TP1X@1239|Firmicutes,4HB16@91061|Bacilli,1ZC74@1386|Bacillus	91061|Bacilli	G	Catalyzes the conversion of glucosamine-6-phosphate to glucosamine-1-phosphate	glmM	-	5.4.2.10	ko:K03431	ko00520,ko01100,ko01130,map00520,map01100,map01130	-	R02060	RC00408	ko00000,ko00001,ko01000	-	-	iSB619.SA_RS11275	PGM_PMM_I,PGM_PMM_II,PGM_PMM_III,PGM_PMM_IV
OG0000190.UP000321408_QEE16498.1	5722.XP_001315726.1	3.4e-107	322.0	COG0448@1|root,KOG1504@2759|Eukaryota	2759|Eukaryota	G	ornithine carbamoyltransferase activity	-	-	2.1.3.3	ko:K00611	ko00220,ko01100,ko01110,ko01130,ko01230,map00220,map01100,map01110,map01130,map01230	M00029,M00844	R01398	RC00096	ko00000,ko00001,ko00002,ko01000	-	-	-	OTCace,OTCace_N
OG0000192.UP000321408_QEE16612.1	415426.Hbut_0840	2.23e-190	566.0	COG0480@1|root,arCOG01559@2157|Archaea,2XPV5@28889|Crenarchaeota	28889|Crenarchaeota	J	Catalyzes the GTP-dependent ribosomal translocation step during translation elongation. During this step, the ribosome changes from the pre-translocational (PRE) to the post- translocational (POST) state as the newly formed A-site-bound peptidyl-tRNA and P-site-bound deacylated tRNA move to the P and E sites, respectively. Catalyzes the coordinated movement of the two tRNA molecules, the mRNA and conformational changes in the ribosome	fusA	GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0044424,GO:0044464	-	ko:K03234	ko04152,ko04921,map04152,map04921	-	-	-	ko00000,ko00001,ko03012,ko04147	-	-	-	EFG_C,EFG_II,EFG_IV,GTP_EFTU,GTP_EFTU_D2
OG0000193.UP000321408_QEE16614.1	658172.CKC_01590	3.47e-27	104.0	COG0784@1|root,COG0784@2|Bacteria,1QU3I@1224|Proteobacteria,2TVXW@28211|Alphaproteobacteria,4BDYF@82115|Rhizobiaceae	28211|Alphaproteobacteria	T	response regulator	divK	-	-	ko:K11443	ko02020,ko04112,map02020,map04112	M00511	-	-	ko00000,ko00001,ko00002,ko02022	-	-	-	Response_reg
OG0000194.UP000321408_QEE16703.1	439235.Dalk_2037	2.79e-150	432.0	COG0451@1|root,COG0451@2|Bacteria,1P603@1224|Proteobacteria,42NGH@68525|delta/epsilon subdivisions,2WKS6@28221|Deltaproteobacteria,2MI68@213118|Desulfobacterales	28221|Deltaproteobacteria	M	3-beta hydroxysteroid dehydrogenase isomerase	-	-	1.1.1.394,1.1.1.412	ko:K21271,ko:K22320	-	-	-	-	ko00000,ko01000	-	-	-	3Beta_HSD
OG0000197.UP000321408_QEE16974.1	647113.Metok_0186	1.77e-241	690.0	COG1148@1|root,arCOG02235@2157|Archaea,2XT3X@28890|Euryarchaeota,23QA9@183939|Methanococci	183939|Methanococci	C	PFAM 4Fe-4S ferredoxin, iron-sulfur binding domain protein	-	-	1.8.7.3,1.8.98.4,1.8.98.5,1.8.98.6	ko:K03388	ko00680,ko01100,ko01120,ko01200,map00680,map01100,map01120,map01200	M00356,M00357,M00563,M00567	R04540,R11928,R11931,R11943,R11944	RC00011	ko00000,ko00001,ko00002,ko01000	-	-	-	Fer4,Fer4_4,Pyr_redox_2
OG0000198.UP000321408_QEE16975.1	420247.Msm_0796	6.23e-48	166.0	COG2048@1|root,arCOG00964@2157|Archaea,2XXYP@28890|Euryarchaeota,23NZ8@183925|Methanobacteria	183925|Methanobacteria	C	reductase, subunit	-	-	1.8.7.3,1.8.98.4,1.8.98.5,1.8.98.6	ko:K03390	ko00680,ko01100,ko01120,ko01200,map00680,map01100,map01120,map01200	M00356,M00357,M00563,M00567	R04540,R11928,R11931,R11943,R11944	RC00011	ko00000,ko00001,ko00002,ko01000	-	-	-	Fer4_8
OG0000199.UP000321408_QEE17004.1	1189612.A33Q_2132	2.49e-12	68.2	COG1764@1|root,COG1764@2|Bacteria,4P9T2@976|Bacteroidetes,47S0N@768503|Cytophagia	976|Bacteroidetes	O	OsmC-like protein	-	-	-	-	-	-	-	-	-	-	-	-	OsmC
OG0000200.UP000321408_QEE17027.1	1121904.ARBP01000016_gene5225	8.72e-30	114.0	COG1100@1|root,COG1100@2|Bacteria,4NQ4I@976|Bacteroidetes,47V65@768503|Cytophagia	976|Bacteroidetes	S	Ras of Complex, Roc, domain of DAPkinase	-	-	-	-	-	-	-	-	-	-	-	-	Ras
OG0000201.UP000321408_QEE17048.1	391623.TERMP_00641	1.09e-78	245.0	COG1131@1|root,arCOG00194@2157|Archaea,2XT7Q@28890|Euryarchaeota,243M3@183968|Thermococci	183968|Thermococci	E	ABC transporter	-	-	-	ko:K01990	-	M00254	-	-	ko00000,ko00002,ko02000	3.A.1	-	-	ABC_tran
OG0000204.UP000321408_QEE17515.1	891968.Anamo_1440	1.8e-160	481.0	COG4231@1|root,COG4231@2|Bacteria,3T9PR@508458|Synergistetes	508458|Synergistetes	C	Catalyzes the ferredoxin-dependent oxidative decarboxylation of arylpyruvates	-	-	1.2.7.8	ko:K00179	-	-	-	-	br01601,ko00000,ko01000	-	-	-	Fer4,POR_N,TPP_enzyme_C
OG0000208.UP000321408_QEE17625.1	1540257.JQMW01000012_gene2642	4.11e-95	287.0	COG2820@1|root,COG2820@2|Bacteria,1TQ71@1239|Firmicutes,2482S@186801|Clostridia,36GH9@31979|Clostridiaceae	186801|Clostridia	F	Phosphorylase superfamily	-	-	-	-	-	-	-	-	-	-	-	-	PNP_UDP_1
OG0000209.UP000321408_QEE17631.1	1469557.JSWF01000012_gene1144	3.88e-18	80.5	COG3118@1|root,COG3118@2|Bacteria,4NS6N@976|Bacteroidetes,1I3YR@117743|Flavobacteriia	976|Bacteroidetes	O	Thioredoxin	-	-	-	ko:K03671	ko04621,ko05418,map04621,map05418	-	-	-	ko00000,ko00001,ko03110	-	-	-	Thioredoxin
OG0000211.UP000321408_QEE17935.1	644282.Deba_1133	8.6e-220	627.0	COG0318@1|root,COG0318@2|Bacteria,1PW6W@1224|Proteobacteria,42PK0@68525|delta/epsilon subdivisions,2WMK6@28221|Deltaproteobacteria	28221|Deltaproteobacteria	IQ	PFAM AMP-dependent synthetase and ligase	-	-	-	-	-	-	-	-	-	-	-	-	AMP-binding,AMP-binding_C
OG0000212.UP000321408_QEE18113.1	579137.Metvu_1488	2e-127	382.0	COG0374@1|root,arCOG01549@2157|Archaea,2XTHE@28890|Euryarchaeota,23QHR@183939|Methanococci	183939|Methanococci	C	PFAM Nickel-dependent hydrogenase, large subunit	vhuA	-	1.8.98.5	ko:K14126	ko00680,map00680	-	R00019,R11943	RC00011	ko00000,ko00001,ko01000	-	-	-	NiFeSe_Hases
OG0000213.UP000324665_TXT53565.1	768706.Desor_1472	4.09e-72	228.0	COG1131@1|root,COG1131@2|Bacteria,1TQIH@1239|Firmicutes,248WG@186801|Clostridia,261DY@186807|Peptococcaceae	186801|Clostridia	V	ABC-type multidrug transport system ATPase	-	-	-	ko:K01990,ko:K16907	ko02010,map02010	M00224,M00254	-	-	ko00000,ko00001,ko00002,ko01000,ko02000	3.A.1	-	-	ABC_tran
OG0000219.UP000321408_QEE14191.1	592015.HMPREF1705_00224	1.21e-19	89.0	COG0655@1|root,COG0655@2|Bacteria,3TB90@508458|Synergistetes	508458|Synergistetes	S	NADPH-dependent FMN reductase	-	-	-	-	-	-	-	-	-	-	-	-	FMN_red
OG0000220.UP000321408_QEE14201.1	1121904.ARBP01000005_gene4769	2.56e-151	442.0	COG1228@1|root,COG1228@2|Bacteria,4NE6C@976|Bacteroidetes,47K5F@768503|Cytophagia	976|Bacteroidetes	Q	PFAM Amidohydrolase family	hutI	-	3.5.2.7	ko:K01468	ko00340,ko01100,map00340,map01100	M00045	R02288	RC00683	ko00000,ko00001,ko00002,ko01000	-	-	-	Amidohydro_1,Amidohydro_3
OG0000221.UP000321408_QEE14206.1	523845.AQXV01000036_gene482	3.76e-82	261.0	COG0675@1|root,arCOG00683@2157|Archaea,2XU6D@28890|Euryarchaeota	28890|Euryarchaeota	L	COG0675 Transposase and inactivated derivatives	-	-	-	ko:K07496	-	-	-	-	ko00000	-	-	-	OrfB_IS605,OrfB_Zn_ribbon
OG0000223.UP000321408_QEE14228.1	573064.Mefer_1399	7.94e-115	342.0	COG0470@1|root,arCOG00469@2157|Archaea,2XTC8@28890|Euryarchaeota,23Q6E@183939|Methanococci	183939|Methanococci	L	Part of the RFC clamp loader complex which loads the PCNA sliding clamp onto DNA	rfcS	GO:0005575,GO:0005622,GO:0005623,GO:0005657,GO:0005663,GO:0005694,GO:0006139,GO:0006259,GO:0006260,GO:0006261,GO:0006281,GO:0006725,GO:0006807,GO:0006950,GO:0006974,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0032991,GO:0033554,GO:0034641,GO:0034645,GO:0043170,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044422,GO:0044424,GO:0044427,GO:0044446,GO:0044464,GO:0046483,GO:0050896,GO:0051716,GO:0071704,GO:0090304,GO:1901360,GO:1901576	-	ko:K04801	ko03030,map03030	-	-	-	ko00000,ko00001,ko03032	-	-	-	AAA,DNA_pol3_delta2,HTH_3,Intein_splicing,LAGLIDADG_3,Rad17,Rep_fac_C,RuvB_N
OG0000227.UP000321408_QEE14270.1	649747.HMPREF0083_01995	7.83e-93	290.0	COG1960@1|root,COG1960@2|Bacteria,1TP57@1239|Firmicutes,4HAWZ@91061|Bacilli,26R1R@186822|Paenibacillaceae	91061|Bacilli	I	Acyl-CoA dehydrogenase, middle domain	-	-	-	-	-	-	-	-	-	-	-	-	Acyl-CoA_dh_1,Acyl-CoA_dh_M,Acyl-CoA_dh_N
OG0000228.UP000321408_QEE14272.1	330214.NIDE3826	0.0	1101.0	COG1924@1|root,COG3580@1|root,COG3581@1|root,COG1924@2|Bacteria,COG3580@2|Bacteria,COG3581@2|Bacteria,3J0XX@40117|Nitrospirae	40117|Nitrospirae	I	CoA enzyme activase uncharacterised domain (DUF2229)	-	-	-	-	-	-	-	-	-	-	-	-	BcrAD_BadFG,DUF2229
OG0000230.UP000321408_QEE14317.1	192952.MM_3122	4.21e-74	234.0	COG0596@1|root,arCOG01660@2157|Archaea,2Y2WA@28890|Euryarchaeota,2NAHS@224756|Methanomicrobia	224756|Methanomicrobia	S	alpha/beta hydrolase fold	-	-	-	-	-	-	-	-	-	-	-	-	Abhydrolase_1
OG0000231.UP000321408_QEE14322.1	1183377.Py04_0310	3.29e-163	486.0	COG0449@1|root,arCOG00057@2157|Archaea,2XTC0@28890|Euryarchaeota,243IS@183968|Thermococci	183968|Thermococci	M	Catalyzes the first step in hexosamine metabolism, converting fructose-6P into glucosamine-6P using glutamine as a nitrogen source	glmS	GO:0003674,GO:0003824,GO:0004360,GO:0006002,GO:0006040,GO:0006047,GO:0006139,GO:0006464,GO:0006486,GO:0006487,GO:0006725,GO:0006793,GO:0006796,GO:0006807,GO:0008150,GO:0008152,GO:0008483,GO:0009058,GO:0009059,GO:0009100,GO:0009101,GO:0009225,GO:0009987,GO:0016740,GO:0016769,GO:0019538,GO:0019637,GO:0034641,GO:0034645,GO:0036211,GO:0043170,GO:0043412,GO:0043413,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044281,GO:0046483,GO:0055086,GO:0070085,GO:0070548,GO:0071704,GO:1901135,GO:1901137,GO:1901360,GO:1901564,GO:1901566,GO:1901576	2.6.1.16	ko:K00820	ko00250,ko00520,ko01100,ko01130,ko04931,map00250,map00520,map01100,map01130,map04931	-	R00768	RC00010,RC00163,RC02752	ko00000,ko00001,ko01000,ko01002	-	-	-	GATase_6,SIS
OG0000232.UP000321408_QEE14324.1	536227.CcarbDRAFT_3934	3.97e-239	695.0	COG0574@1|root,COG3848@1|root,COG0574@2|Bacteria,COG3848@2|Bacteria,1UIEA@1239|Firmicutes,25EJM@186801|Clostridia,36HNH@31979|Clostridiaceae	186801|Clostridia	GT	Pyruvate phosphate dikinase, PEP/pyruvate binding domain	ppdK	-	2.7.9.1,2.7.9.2	ko:K01006,ko:K01007	ko00620,ko00680,ko00710,ko00720,ko01100,ko01120,ko01200,map00620,map00680,map00710,map00720,map01100,map01120,map01200	M00169,M00171,M00172,M00173,M00374	R00199,R00206	RC00002,RC00015	ko00000,ko00001,ko00002,ko01000	-	-	-	PEP-utilizers,PEP-utilizers_C,PPDK_N
OG0000233.UP000321408_QEE14343.1	1167006.UWK_01125	1.77e-299	834.0	COG0427@1|root,COG0454@1|root,COG0427@2|Bacteria,COG0456@2|Bacteria,1MUGE@1224|Proteobacteria,42MHC@68525|delta/epsilon subdivisions,2WINZ@28221|Deltaproteobacteria,2MMNB@213118|Desulfobacterales	28221|Deltaproteobacteria	C	Acetyl-CoA hydrolase/transferase N-terminal domain	-	-	-	-	-	-	-	-	-	-	-	-	AcetylCoA_hyd_C,AcetylCoA_hydro,Acetyltransf_1
OG0000234.UP000321408_QEE14346.1	224719.Abm4_0409	1.62e-93	294.0	COG0111@1|root,arCOG01754@2157|Archaea,2XU9V@28890|Euryarchaeota,23NQM@183925|Methanobacteria	183925|Methanobacteria	E	D-isomer specific 2-hydroxyacid dehydrogenase	serA	-	1.1.1.399,1.1.1.95	ko:K00058	ko00260,ko00680,ko01100,ko01120,ko01130,ko01200,ko01230,map00260,map00680,map01100,map01120,map01130,map01200,map01230	M00020	R01513	RC00031	ko00000,ko00001,ko00002,ko01000,ko04147	-	-	-	2-Hacid_dh,2-Hacid_dh_C,ACT
OG0000235.UP000321408_QEE14355.1	579137.Metvu_1245	4e-90	287.0	COG0826@1|root,arCOG03202@2157|Archaea,2XVHF@28890|Euryarchaeota,23QAR@183939|Methanococci	183939|Methanococci	O	PFAM peptidase U32	-	-	-	ko:K08303	ko05120,map05120	-	-	-	ko00000,ko00001,ko01000,ko01002	-	-	-	Peptidase_U32
OG0000238.UP000321408_QEE14382.1	525897.Dbac_2278	4.59e-14	74.7	COG1342@1|root,COG1433@1|root,COG1342@2|Bacteria,COG1433@2|Bacteria,1N80T@1224|Proteobacteria,42RUM@68525|delta/epsilon subdivisions,2X7YB@28221|Deltaproteobacteria,2MHAP@213115|Desulfovibrionales	28221|Deltaproteobacteria	S	Dinitrogenase iron-molybdenum cofactor biosynthesis protein	-	-	-	-	-	-	-	-	-	-	-	-	DUF134,Nitro_FeMo-Co
OG0000242.UP000321408_QEE14400.1	1341157.RF007C_13245	5.06e-13	67.4	COG0640@1|root,COG0640@2|Bacteria,1VEER@1239|Firmicutes,24QZK@186801|Clostridia,3WK0S@541000|Ruminococcaceae	186801|Clostridia	K	helix_turn_helix, Arsenical Resistance Operon Repressor	arsR	-	-	ko:K03892	-	-	-	-	ko00000,ko03000	-	-	-	HTH_20,HTH_5
